Number of customers: 2960620
Cust. 1694.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1698.	1581321	10.0%	[89310, 4348, 32312, 72932, 30425, 121363, 89767, 72300, 45711, 13384]
Cust. 1699.	262051	20.0%	[115280, 62752, 118264, 118730, 80729, 121145, 38025, 18235, 19189, 67284]
Cust. 1700.	262051	20.0%	[115280, 62752, 118264, 118730, 80729, 121145, 38025, 18235, 19189, 67284]
Cust. 1704.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 1707.	1782578	20.0%	[20496, 123493, 106525, 83089, 113838, 50868, 96120, 114172, 51229, 114025]
Cust. 1709.	1297926	20.0%	[75064, 50846, 31053, 123007, 39249, 4886, 56886, 85585, 87550, 77668]
Cust. 1710.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 1716.	2088408	20.0%	[121818, 1746, 58207, 16304, 55703, 1276, 44250, 61508, 107368, 71933]
Cust. 1718.	1431182	70.0%	[87984, 95239, 71663, 48243, 24096, 97619, 75636, 97557, 107239, 61605]
Cust. 1720.	832782	10.0%	[14331, 41500, 93409, 29017, 48941, 7521, 91159, 52825, 90697, 17665]
Cust. 1723.	1660375	10.0%	[78473, 74021, 90010, 95000, 109112, 57134, 118405, 93054, 46933, 59985]
Cust. 1726.	1585133	30.0%	[34136, 29673, 50689, 38523, 111066, 121241, 49400, 123488, 34855, 111964]
Cust. 1734.	1431182	70.0%	[87984, 95239, 71663, 48243, 24096, 97619, 75636, 97557, 107239, 61605]
Cust. 1735.	1513198	20.0%	[22289, 50411, 68804, 93978, 113911, 114477, 16233, 38173, 96242, 56836]
Cust. 1744.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 1747.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 1748.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 1749.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 1756.	2087002	10.0%	[78182, 22290, 3031, 51541, 76248, 18136, 50658, 11912, 36222, 9760]
Cust. 1761.	1380100	40.0%	[66069, 77697, 86493, 69302, 81674, 84077, 6701, 64356, 45652, 8598]
Cust. 1762.	504732	20.0%	[13449, 61012, 110652, 35097, 94828, 22612, 2910, 63850, 38706, 53912]
Cust. 1770.	728020	20.0%	[58156, 93048, 64648, 101617, 119363, 74750, 29193, 13988, 97191, 40150]
Cust. 1778.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1781.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 1788.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 1791.	1660375	10.0%	[78473, 74021, 90010, 95000, 109112, 57134, 118405, 93054, 46933, 59985]
Cust. 1792.	1847344	10.0%	[24096, 71663, 97619, 95239, 64236, 41895, 97557, 61605, 38235, 120636]
Cust. 1793.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 1794.	922821	20.0%	[49892, 86941, 18721, 93715, 83228, 92605, 15100, 104186, 8342, 100397]
Cust. 1804.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 1811.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 1812.	426593	10.0%	[110499, 116676, 64969, 45308, 52428, 72123, 11633, 87659, 80590, 18436]
Cust. 1820.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 1826.	1700507	10.0%	[119913, 56937, 6404, 53056, 52411, 117656, 3767, 118419, 18652, 121033]
Cust. 1830.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1832.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 1835.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 1836.	1782578	20.0%	[20496, 123493, 106525, 83089, 113838, 50868, 96120, 114172, 51229, 114025]
Cust. 1838.	454005	10.0%	[24622, 105089, 13737, 36713, 88015, 48050, 83398, 15560, 49050, 69368]
Cust. 1841.	1581321	10.0%	[89310, 4348, 32312, 72932, 30425, 121363, 89767, 72300, 45711, 13384]
Cust. 1842.	604726	10.0%	[5923, 78332, 109488, 11821, 42252, 123007, 56886, 84781, 80031, 21183]
Cust. 1847.	1782578	20.0%	[20496, 123493, 106525, 83089, 113838, 50868, 96120, 114172, 51229, 114025]
Cust. 1849.	1700507	10.0%	[119913, 56937, 6404, 53056, 52411, 117656, 3767, 118419, 18652, 121033]
Cust. 1852.	1472470	10.0%	[10340, 27495, 29840, 102337, 103209, 64356, 8598, 86265, 96088, 105664]
Cust. 1858.	1660375	10.0%	[78473, 74021, 90010, 95000, 109112, 57134, 118405, 93054, 46933, 59985]
Cust. 1862.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 1870.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 1875.	913321	30.0%	[91351, 75392, 28477, 6230, 64169, 23355, 37614, 35489, 84391, 83856]
Cust. 1876.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 1877.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 1880.	525867	20.0%	[98127, 27150, 58363, 88365, 100155, 7482, 55495, 72805, 67468, 84384]
Cust. 1892.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 1898.	604726	10.0%	[5923, 78332, 109488, 11821, 42252, 123007, 56886, 84781, 80031, 21183]
Cust. 1899.	1290623	10.0%	[82127, 2713, 82457, 90426, 80753, 17320, 78559, 8721, 31810, 37371]
Cust. 1905.	768287	10.0%	[74365, 81905, 43312, 31964, 30627, 75204, 13651, 110259, 79960, 108373]
Cust. 1908.	1905161	50.0%	[110900, 38308, 22101, 12845, 86847, 92428, 9321, 73421, 19149, 83634]
Cust. 1911.	288326	30.0%	[50438, 40818, 105608, 108162, 117833, 11981, 3491, 42403, 52447, 96813]
Cust. 1919.	604726	10.0%	[5923, 78332, 109488, 11821, 42252, 123007, 56886, 84781, 80031, 21183]
Cust. 1926.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1928.	426593	10.0%	[110499, 116676, 64969, 45308, 52428, 72123, 11633, 87659, 80590, 18436]
Cust. 1941.	604726	10.0%	[5923, 78332, 109488, 11821, 42252, 123007, 56886, 84781, 80031, 21183]
Cust. 1945.	1217542	10.0%	[100952, 65771, 14132, 58483, 82952, 2718, 29682, 104836, 123, 21572]
Cust. 1951.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1957.	1513198	20.0%	[22289, 50411, 68804, 93978, 113911, 114477, 16233, 38173, 96242, 56836]
Cust. 1966.	1581321	10.0%	[89310, 4348, 32312, 72932, 30425, 121363, 89767, 72300, 45711, 13384]
Cust. 1972.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 1984.	1290623	10.0%	[82127, 2713, 82457, 90426, 80753, 17320, 78559, 8721, 31810, 37371]
Cust. 1988.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 1996.	604726	10.0%	[5923, 78332, 109488, 11821, 42252, 123007, 56886, 84781, 80031, 21183]
Cust. 2000.	1624657	10.0%	[78250, 113372, 33111, 88472, 99279, 59057, 35903, 114270, 42449, 68473]
Cust. 2002.	1472470	10.0%	[10340, 27495, 29840, 102337, 103209, 64356, 8598, 86265, 96088, 105664]
Cust. 2003.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2004.	768287	10.0%	[74365, 81905, 43312, 31964, 30627, 75204, 13651, 110259, 79960, 108373]
Cust. 2009.	1445170	10.0%	[4383, 32394, 96272, 23787, 34975, 90456, 112388, 69677, 99922, 100101]
Cust. 2013.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 2019.	1472470	10.0%	[10340, 27495, 29840, 102337, 103209, 64356, 8598, 86265, 96088, 105664]
Cust. 2020.	1242017	30.0%	[11092, 23460, 4869, 32957, 106721, 39814, 45516, 110215, 121088, 63886]
Cust. 2023.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2024.	751739	20.0%	[32990, 53032, 54780, 87809, 50007, 108154, 63716, 122342, 67153, 98225]
Cust. 2025.	288326	30.0%	[50438, 40818, 105608, 108162, 117833, 11981, 3491, 42403, 52447, 96813]
Cust. 2027.	1472470	10.0%	[10340, 27495, 29840, 102337, 103209, 64356, 8598, 86265, 96088, 105664]
Cust. 2033.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 2036.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2038.	823208	10.0%	[97370, 18798, 59796, 34259, 87627, 76131, 98830, 116942, 27656, 21239]
Cust. 2043.	1624657	10.0%	[78250, 113372, 33111, 88472, 99279, 59057, 35903, 114270, 42449, 68473]
Cust. 2047.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 2053.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2058.	1660375	10.0%	[78473, 74021, 90010, 95000, 109112, 57134, 118405, 93054, 46933, 59985]
Cust. 2065.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2067.	1624657	10.0%	[78250, 113372, 33111, 88472, 99279, 59057, 35903, 114270, 42449, 68473]
Cust. 2073.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2079.	838123	10.0%	[33939, 23708, 108094, 12475, 95239, 71663, 24096, 106747, 100739, 68182]
Cust. 2081.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 2090.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 2094.	958728	20.0%	[102242, 4306, 106568, 57588, 63914, 85026, 121599, 53745, 40075, 90442]
Cust. 2102.	1624657	10.0%	[78250, 113372, 33111, 88472, 99279, 59057, 35903, 114270, 42449, 68473]
Cust. 2105.	1868985	20.0%	[118210, 39806, 82816, 60931, 28695, 46566, 84850, 104732, 40907, 55663]
Cust. 2111.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 2118.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2130.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2134.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 2143.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 2146.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 2147.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2148.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 2152.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2157.	1933694	10.0%	[34136, 50689, 123674, 72848, 31857, 26522, 62284, 28879, 27199, 73923]
Cust. 2175.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2178.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 2180.	1879379	10.0%	[60564, 52321, 121504, 55495, 73508, 72749, 794, 82963, 32483, 83249]
Cust. 2181.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2182.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 2189.	1424896	20.0%	[56003, 15846, 90334, 11818, 4551, 73846, 112030, 32402, 102344, 37405]
Cust. 2191.	59421	20.0%	[74518, 21462, 20973, 119298, 25776, 80506, 60239, 42015, 118851, 27077]
Cust. 2196.	1538334	20.0%	[59755, 37316, 101454, 13142, 34841, 386, 122379, 108631, 106584, 111066]
Cust. 2197.	417924	10.0%	[25017, 8553, 2670, 20076, 36624, 98372, 86781, 100415, 79451, 117583]
Cust. 2203.	768287	10.0%	[74365, 81905, 43312, 31964, 30627, 75204, 13651, 110259, 79960, 108373]
Cust. 2207.	1538334	20.0%	[59755, 37316, 101454, 13142, 34841, 386, 122379, 108631, 106584, 111066]
Cust. 2212.	728020	20.0%	[58156, 93048, 64648, 101617, 119363, 74750, 29193, 13988, 97191, 40150]
Cust. 2214.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2220.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 2221.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 2222.	608543	20.0%	[97314, 11011, 67609, 101087, 51176, 113709, 103705, 11453, 105053, 60378]
Cust. 2224.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 2226.	288326	30.0%	[50438, 40818, 105608, 108162, 117833, 11981, 3491, 42403, 52447, 96813]
Cust. 2236.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2237.	1223819	30.0%	[33854, 54880, 29810, 33010, 95390, 23798, 24111, 49921, 119980, 99501]
Cust. 2238.	1242017	30.0%	[11092, 23460, 4869, 32957, 106721, 39814, 45516, 110215, 121088, 63886]
Cust. 2239.	992026	10.0%	[12155, 11417, 90218, 19098, 101345, 66484, 62232, 46532, 71382, 50486]
Cust. 2242.	1223819	30.0%	[33854, 54880, 29810, 33010, 95390, 23798, 24111, 49921, 119980, 99501]
Cust. 2243.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2250.	357775	10.0%	[73965, 94845, 99957, 40902, 36745, 43227, 78698, 3121, 12847, 66277]
Cust. 2253.	958728	20.0%	[102242, 4306, 106568, 57588, 63914, 85026, 121599, 53745, 40075, 90442]
Cust. 2269.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2276.	1425181	20.0%	[68332, 53496, 48597, 118957, 86285, 123024, 9317, 27760, 75360, 88818]
Cust. 2278.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2284.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2292.	608543	20.0%	[97314, 11011, 67609, 101087, 51176, 113709, 103705, 11453, 105053, 60378]
Cust. 2296.	426593	10.0%	[110499, 116676, 64969, 45308, 52428, 72123, 11633, 87659, 80590, 18436]
Cust. 2297.	288326	30.0%	[50438, 40818, 105608, 108162, 117833, 11981, 3491, 42403, 52447, 96813]
Cust. 2300.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2304.	59421	20.0%	[74518, 21462, 20973, 119298, 25776, 80506, 60239, 42015, 118851, 27077]
Cust. 2315.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2323.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2326.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2332.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2334.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2337.	417924	10.0%	[25017, 8553, 2670, 20076, 36624, 98372, 86781, 100415, 79451, 117583]
Cust. 2340.	594244	10.0%	[49720, 23796, 9365, 61494, 118742, 68871, 96202, 80703, 30387, 93133]
Cust. 2341.	1242017	30.0%	[11092, 23460, 4869, 32957, 106721, 39814, 45516, 110215, 121088, 63886]
Cust. 2351.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2352.	1585133	30.0%	[34136, 29673, 50689, 38523, 111066, 121241, 49400, 123488, 34855, 111964]
Cust. 2356.	59421	20.0%	[74518, 21462, 20973, 119298, 25776, 80506, 60239, 42015, 118851, 27077]
Cust. 2357.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2361.	1271144	10.0%	[7653, 19870, 54209, 112787, 73343, 87259, 16970, 110611, 35473, 54969]
Cust. 2372.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 2375.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2376.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2377.	277679	10.0%	[100224, 22977, 13089, 43589, 26069, 10655, 18629, 108667, 115653, 6622]
Cust. 2389.	277679	10.0%	[100224, 22977, 13089, 43589, 26069, 10655, 18629, 108667, 115653, 6622]
Cust. 2398.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2408.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2411.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2413.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2416.	594244	10.0%	[49720, 23796, 9365, 61494, 118742, 68871, 96202, 80703, 30387, 93133]
Cust. 2420.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 2426.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2434.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2436.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 2439.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2440.	1660375	10.0%	[78473, 74021, 90010, 95000, 109112, 57134, 118405, 93054, 46933, 59985]
Cust. 2441.	1070556	10.0%	[79659, 74634, 107045, 30925, 63445, 123429, 19621, 9632, 48777, 19862]
Cust. 2443.	1704361	50.0%	[42731, 66760, 77257, 47930, 27110, 35780, 26702, 20534, 57439, 62717]
Cust. 2456.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2470.	1897072	20.0%	[98128, 31000, 31174, 91966, 6903, 112426, 24688, 101246, 62759, 27137]
Cust. 2472.	1242017	30.0%	[11092, 23460, 4869, 32957, 106721, 39814, 45516, 110215, 121088, 63886]
Cust. 2475.	1367023	10.0%	[46612, 48742, 47080, 87015, 81715, 71555, 117217, 77043, 64605, 33473]
Cust. 2477.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2478.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2481.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2484.	1070556	10.0%	[79659, 74634, 107045, 30925, 63445, 123429, 19621, 9632, 48777, 19862]
Cust. 2487.	866760	30.0%	[110805, 108782, 100415, 30771, 11333, 104107, 118927, 86781, 19, 94058]
Cust. 2492.	1576782	20.0%	[23290, 114986, 110799, 40730, 46921, 54984, 52779, 35315, 4455, 63240]
Cust. 2496.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2498.	1223819	30.0%	[33854, 54880, 29810, 33010, 95390, 23798, 24111, 49921, 119980, 99501]
Cust. 2499.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 2500.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2515.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 2520.	919746	20.0%	[12613, 51797, 2400, 26006, 89749, 77552, 45028, 84808, 115062, 118258]
Cust. 2521.	919746	20.0%	[12613, 51797, 2400, 26006, 89749, 77552, 45028, 84808, 115062, 118258]
Cust. 2522.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2527.	1343449	10.0%	[120775, 120489, 65641, 87247, 31166, 73287, 18442, 82356, 108283, 109874]
Cust. 2528.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2530.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2532.	516340	20.0%	[25403, 10801, 86439, 85990, 43579, 40008, 45308, 106585, 52428, 24253]
Cust. 2534.	1592992	10.0%	[40544, 19485, 72877, 105673, 121375, 79255, 119017, 75848, 35064, 85081]
Cust. 2535.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2539.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2540.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2544.	1242017	30.0%	[11092, 23460, 4869, 32957, 106721, 39814, 45516, 110215, 121088, 63886]
Cust. 2545.	866760	30.0%	[110805, 108782, 100415, 30771, 11333, 104107, 118927, 86781, 19, 94058]
Cust. 2546.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2552.	287706	10.0%	[108032, 104954, 41644, 89691, 102002, 89440, 15727, 11003, 28254, 2379]
Cust. 2563.	277679	10.0%	[100224, 22977, 13089, 43589, 26069, 10655, 18629, 108667, 115653, 6622]
Cust. 2572.	1258054	20.0%	[38740, 99371, 37538, 21057, 10877, 51345, 63430, 71929, 111364, 68790]
Cust. 2574.	866760	30.0%	[110805, 108782, 100415, 30771, 11333, 104107, 118927, 86781, 19, 94058]
Cust. 2575.	1576782	20.0%	[23290, 114986, 110799, 40730, 46921, 54984, 52779, 35315, 4455, 63240]
Cust. 2588.	1223819	30.0%	[33854, 54880, 29810, 33010, 95390, 23798, 24111, 49921, 119980, 99501]
Cust. 2591.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2592.	277679	10.0%	[100224, 22977, 13089, 43589, 26069, 10655, 18629, 108667, 115653, 6622]
Cust. 2595.	1495290	40.0%	[70818, 68908, 10037, 41895, 64236, 112785, 38235, 64163, 73231, 71663]
Cust. 2605.	287706	10.0%	[108032, 104954, 41644, 89691, 102002, 89440, 15727, 11003, 28254, 2379]
Cust. 2608.	684929	30.0%	[64453, 34698, 58630, 12941, 94097, 70479, 40000, 94804, 73400, 81223]
Cust. 2614.	2095995	20.0%	[122907, 122209, 60732, 29543, 19226, 55296, 46170, 103687, 77982, 105936]
Cust. 2616.	1481026	50.0%	[107239, 71663, 95239, 97619, 13092, 102852, 42814, 106846, 36138, 11024]
Cust. 2621.	998697	20.0%	[57893, 78776, 20245, 121571, 34136, 29673, 50689, 106201, 110897, 66972]
Cust. 2626.	1856798	20.0%	[112804, 24055, 28874, 104659, 119569, 52559, 112586, 17836, 110237, 74082]
Cust. 2633.	1674128	10.0%	[121818, 16304, 121087, 11639, 94588, 89659, 95619, 23608, 92246, 3613]
Cust. 2635.	475415	10.0%	[85108, 20290, 99506, 108094, 20221, 69086, 46573, 93982, 73946, 49618]
Cust. 2636.	287706	10.0%	[108032, 104954, 41644, 89691, 102002, 89440, 15727, 11003, 28254, 2379]
Cust. 2637.	866760	30.0%	[110805, 108782, 100415, 30771, 11333, 104107, 118927, 86781, 19, 94058]
Cust. 2638.	1581321	10.0%	[89310, 4348, 32312, 72932, 30425, 121363, 89767, 72300, 45711, 13384]
Cust. 2641.	1119219	30.0%	[35413, 20007, 68222, 53240, 93945, 101610, 78960, 84401, 95276, 92968]
Cust. 2645.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2647.	1585133	30.0%	[34136, 29673, 50689, 38523, 111066, 121241, 49400, 123488, 34855, 111964]
Cust. 2648.	1223819	30.0%	[33854, 54880, 29810, 33010, 95390, 23798, 24111, 49921, 119980, 99501]
Cust. 2651.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2654.	728020	20.0%	[58156, 93048, 64648, 101617, 119363, 74750, 29193, 13988, 97191, 40150]
Cust. 2655.	2087002	10.0%	[78182, 22290, 3031, 51541, 76248, 18136, 50658, 11912, 36222, 9760]
Cust. 2661.	1758075	50.0%	[18914, 92189, 37252, 21288, 40473, 24618, 78066, 16966, 122956, 36141]
Cust. 2663.	1674128	10.0%	[121818, 16304, 121087, 11639, 94588, 89659, 95619, 23608, 92246, 3613]
Cust. 2668.	1445170	10.0%	[4383, 32394, 96272, 23787, 34975, 90456, 112388, 69677, 99922, 100101]
Cust. 2673.	1902797	10.0%	[57481, 24876, 68131, 42790, 58892, 52748, 2525, 93782, 64057, 64688]
Cust. 2691.	998697	20.0%	[57893, 78776, 20245, 121571, 34136, 29673, 50689, 106201, 110897, 66972]
Cust. 2693.	2009315	20.0%	[28693, 53081, 73894, 115580, 16707, 13019, 89645, 68160, 86556, 72796]
Cust. 2695.	792837	10.0%	[104499, 33126, 7750, 65606, 41803, 13851, 47744, 57699, 99528, 24540]
Cust. 2705.	751739	20.0%	[32990, 53032, 54780, 87809, 50007, 108154, 63716, 122342, 67153, 98225]
